fips,Year,DrugDeaths,DrugDeathRate,Is_Suppressed,UnemploymentRate,PovertyRate,MedianIncome,RepublicanMargin,SuicideDeaths,SuicideRate,Population
37141,2018,14.0,,False,4.2,15.1,54900.0,29.71131432669894,16.0,,59020.0
37141,2019,11.0,,False,4.0,11.5,60405.0,29.71131432669894,17.0,,60399.0
37141,2020,15.0,,False,6.4,12.3,59812.0,29.948198659603733,10.0,,61891.0
37141,2021,27.0,42.983363846,False,4.3,10.8,69555.0,29.948198659603733,11.0,,59964.0
37141,2022,24.0,36.509119674,False,3.5,10.5,73663.0,29.948198659603733,,,61592.0
37141,2023,11.0,,False,3.2,11.4,72161.0,29.948198659603733,,,61592.0
37143,2018,0.0,,True,4.9,15.8,48337.0,27.698270721526526,,,13459.0
37143,2019,0.0,,True,4.9,15.0,50804.0,27.698270721526526,,,13430.0
37143,2020,0.0,,True,6.7,14.4,50813.0,32.21539283805452,,,13513.0
37143,2021,0.0,,True,5.5,15.5,53760.0,32.21539283805452,,,13002.0
37143,2022,0.0,,True,4.5,13.4,60665.0,32.21539283805452,,,13053.0
37143,2023,0.0,,True,4.0,15.1,61157.0,32.21539283805452,,,13053.0
37145,2018,16.0,,False,4.2,14.8,50149.0,17.088962528677037,11.0,,39305.0
37145,2019,0.0,,True,4.2,15.4,54553.0,17.088962528677037,,,39345.0
37145,2020,10.0,,False,7.1,13.5,58991.0,21.55385036996438,,,39561.0
37145,2021,13.0,,False,5.2,17.5,55287.0,21.55385036996438,,,38999.0
37145,2022,10.0,,False,3.8,13.8,61302.0,21.55385036996438,,,39131.0
37145,2023,15.0,,False,3.5,14.3,64466.0,21.55385036996438,,,39131.0
37147,2018,37.0,20.565381238,False,4.3,23.2,43303.0,-7.616079079066651,16.0,,177372.0
37147,2019,45.0,24.897367518,False,4.2,19.2,52961.0,-7.616079079066651,20.0,11.065496675,178433.0
37147,2020,65.0,35.533882924,False,6.7,17.1,49955.0,-9.443549952610972,26.0,14.21355317,179961.0
37147,2021,56.0,32.526180671,False,5.3,21.6,48116.0,-9.443549952610972,14.0,,170600.0
37147,2022,87.0,50.131956529,False,4.1,19.5,57319.0,-9.443549952610972,19.0,,171196.0
37147,2023,72.0,41.114899012,False,3.9,19.4,60268.0,-9.443549952610972,26.0,14.847046865,171196.0
37149,2018,0.0,,True,3.8,11.8,50467.0,27.739162246204497,,,20458.0
37149,2019,0.0,,True,3.7,12.1,53405.0,27.739162246204497,,,20557.0
37149,2020,0.0,,True,6.1,12.0,58607.0,25.659491827156497,,,20682.0
37149,2021,0.0,,True,4.8,12.3,58064.0,25.659491827156497,,,19413.0
37149,2022,12.0,,False,3.8,13.0,61585.0,25.659491827156497,,,19538.0
37149,2023,0.0,,True,3.3,12.8,59012.0,25.659491827156497,,,19538.0
37151,2018,46.0,32.089068092,False,3.8,13.8,48372.0,56.11459543166861,34.0,23.71800685,142958.0
37151,2019,58.0,40.37113603,False,3.8,14.1,50129.0,56.11459543166861,16.0,,143118.0
37151,2020,77.0,53.266185657,False,7.2,14.2,48849.0,56.29876152545147,30.0,20.753059347,143460.0
37151,2021,96.0,66.128454523,False,4.8,13.5,57088.0,56.29876152545147,29.0,19.97630397,143735.0
37151,2022,112.0,76.689742062,False,3.7,14.2,58037.0,56.29876152545147,28.0,19.172435516,144403.0
37151,2023,78.0,52.896417963,False,3.6,15.5,59336.0,56.29876152545147,25.0,16.953980116,144403.0
37153,2018,0.0,,True,5.5,19.9,38514.0,9.737168874172198,,,45189.0
37153,2019,0.0,,True,5.2,25.8,40518.0,9.737168874172198,,,44997.0
37153,2020,24.0,54.136966525,False,9.0,21.5,42335.0,14.814814814814802,,,44759.0
37153,2021,39.0,91.283587679,False,7.3,26.2,42158.0,14.814814814814802,,,43301.0
37153,2022,38.0,88.830707373,False,5.1,22.6,44383.0,14.814814814814802,,,43149.0
37153,2023,29.0,68.519043569,False,4.6,22.6,50242.0,14.814814814814802,,,43149.0
37155,2018,30.0,22.756407825,False,5.9,24.5,35407.0,4.273336923001615,19.0,,133442.0
37155,2019,62.0,47.464114833,False,5.3,31.5,36366.0,4.273336923001615,14.0,,132596.0
37155,2020,83.0,63.846644974,False,8.7,26.6,39139.0,18.61914045943884,16.0,,131656.0
37155,2021,127.0,109.174059556,False,7.6,27.9,38613.0,18.61914045943884,11.0,,118836.0
37155,2022,116.0,99.431696425,False,5.6,26.1,39931.0,18.61914045943884,19.0,,117573.0
37155,2023,76.0,64.755250714,False,5.0,27.7,42180.0,18.61914045943884,16.0,,117573.0
37157,2018,29.0,31.977064726,False,4.6,17.9,41869.0,29.807464875348877,19.0,,91270.0
37157,2019,26.0,28.568289199,False,4.4,18.4,44686.0,29.807464875348877,16.0,,91077.0
37157,2020,54.0,59.155392452,False,8.2,13.8,50388.0,32.021167562592815,18.0,,91051.0
37157,2021,56.0,61.359104157,False,5.6,18.1,46868.0,32.021167562592815,19.0,,90903.0
37157,2022,67.0,72.860141153,False,4.2,17.0,52494.0,32.021167562592815,13.0,,91209.0
37157,2023,48.0,51.881795975,False,4.0,13.6,58508.0,32.021167562592815,10.0,,91209.0
37159,2018,44.0,31.147796293,False,4.0,16.3,46864.0,36.368438223368386,27.0,19.113420453,139605.0
37159,2019,46.0,32.374303249,False,4.0,13.9,52051.0,36.368438223368386,17.0,,140296.0
37159,2020,73.0,51.229867715,False,7.9,14.4,55398.0,35.66777462946818,28.0,19.649812274,140978.0
37159,2021,86.0,58.049274384,False,5.1,17.0,56441.0,35.66777462946818,27.0,18.22477219,145784.0
37159,2022,106.0,70.834307862,False,3.7,14.9,61105.0,35.66777462946818,34.0,22.720438371,147067.0
37159,2023,84.0,55.386684777,False,3.4,14.6,65139.0,35.66777462946818,27.0,17.802862964,147067.0
37161,2018,15.0,,False,5.2,19.1,42831.0,47.37849341736232,18.0,,66532.0
37161,2019,12.0,,False,4.8,18.5,44547.0,47.37849341736232,12.0,,66599.0
37161,2020,23.0,34.289462699,False,9.2,19.1,44004.0,45.76374567951436,11.0,,66741.0
37161,2021,35.0,54.19131081,False,6.5,17.5,44477.0,45.76374567951436,10.0,,64592.0
37161,2022,47.0,72.348875514,False,4.8,16.4,53485.0,45.76374567951436,13.0,,64680.0
37161,2023,35.0,53.429404491,False,4.6,15.2,50714.0,45.76374567951436,,,64680.0
37163,2018,17.0,,False,4.1,22.8,42807.0,16.549676025917925,,,63561.0
37163,2019,12.0,,False,3.8,16.8,45997.0,16.549676025917925,,,63385.0
37163,2020,14.0,,False,5.8,21.2,45387.0,22.520791110489903,,,63284.0
37163,2021,23.0,38.989659264,False,4.6,20.4,48267.0,22.520791110489903,,,59468.0
37163,2022,17.0,,False,3.8,20.1,52248.0,22.520791110489903,,,59317.0
37163,2023,22.0,36.912132347,False,3.5,18.5,53637.0,22.520791110489903,13.0,,59317.0
37165,2018,0.0,,True,7.4,26.9,36730.0,-7.632107983917287,,,35262.0
37165,2019,0.0,,True,6.5,28.5,39197.0,-7.632107983917287,,,35076.0
37165,2020,13.0,,False,11.9,29.7,33531.0,1.9424703891709072,,,34921.0
37165,2021,23.0,67.198410611,False,9.5,24.4,44060.0,1.9424703891709072,,,34345.0
37165,2022,20.0,58.544581699,False,6.5,24.1,45996.0,1.9424703891709072,,,34222.0
37165,2023,15.0,,False,6.3,28.6,45604.0,1.9424703891709072,,,34222.0
37167,2018,25.0,40.273862263,False,3.6,13.2,51491.0,49.70418156900759,,,61114.0
37167,2019,20.0,31.844091329,False,3.7,10.7,58303.0,49.70418156900759,,,61588.0
37167,2020,25.0,39.532566929,False,6.2,14.5,53769.0,51.05925336633372,,,62050.0
37167,2021,25.0,39.416633819,False,4.4,14.5,57465.0,51.05925336633372,,,62148.0
37167,2022,22.0,34.293018253,False,3.3,12.9,58642.0,51.05925336633372,20.0,31.175471139,62723.0
37167,2023,24.0,36.530236381,False,3.0,11.0,65784.0,51.05925336633372,12.0,,62723.0
37169,2018,17.0,,False,3.7,12.1,50826.0,55.21507760532151,,,45905.0
37169,2019,0.0,,True,3.6,13.0,52356.0,55.21507760532151,,,45781.0
37169,2020,25.0,54.653170977,False,6.3,12.1,59068.0,57.80319831913155,,,45688.0
37169,2021,33.0,74.069086257,False,4.3,13.1,57763.0,57.80319831913155,10.0,,44588.0
37169,2022,25.0,55.34034311,False,3.4,10.5,56259.0,57.80319831913155,,,44696.0
37169,2023,22.0,48.317666696,False,3.1,10.5,61374.0,57.80319831913155,12.0,,44696.0
37171,2018,31.0,43.086673709,False,3.6,16.0,46342.0,50.2640079512983,15.0,,72099.0
37171,2019,19.0,,False,3.6,16.0,48637.0,50.2640079512983,10.0,,71971.0
37171,2020,20.0,27.900617999,False,6.8,15.4,47114.0,51.35924450024565,,,71904.0
37171,2021,32.0,44.97413987,False,4.5,16.1,51820.0,51.35924450024565,12.0,,71439.0
37171,2022,32.0,44.816044144,False,3.5,17.3,49524.0,51.35924450024565,11.0,,71429.0
37171,2023,35.0,48.977078727,False,3.2,13.9,58211.0,51.35924450024565,10.0,,71429.0
37173,2018,0.0,,True,4.3,15.2,43121.0,22.354670150228618,,,14254.0
37173,2019,0.0,,True,3.9,16.1,46075.0,22.354670150228618,,,14260.0
37173,2020,0.0,,True,8.4,13.9,47559.0,19.538766270515005,,,14241.0
37173,2021,0.0,,True,4.6,17.4,47838.0,19.538766270515005,,,14166.0
37173,2022,14.0,,False,3.3,13.5,55462.0,19.538766270515005,,,14130.0
37173,2023,12.0,,False,2.9,15.6,54357.0,19.538766270515005,,,14130.0
37175,2018,0.0,,True,3.8,12.8,51398.0,22.172477474956622,,,33513.0
37175,2019,0.0,,True,3.7,13.1,55628.0,22.172477474956622,,,33775.0
37175,2020,0.0,,True,6.0,12.6,56880.0,15.643991374240343,,,34039.0
37175,2021,0.0,,True,4.2,12.5,61737.0,15.643991374240343,,,32979.0
37175,2022,0.0,,True,3.5,13.4,62173.0,15.643991374240343,,,33131.0
37175,2023,0.0,,True,3.2,12.5,62002.0,15.643991374240343,,,33131.0
37177,2018,0.0,,True,6.3,25.2,36765.0,14.663599769982753,,,4119.0
37177,2019,0.0,,True,5.9,25.4,37680.0,14.663599769982753,0.0,,4095.0
37177,2020,0.0,,True,9.2,20.8,42260.0,15.74023115024766,0.0,,3978.0
37177,2021,0.0,,True,7.0,21.1,39970.0,15.74023115024766,,,3436.0
37177,2022,0.0,,True,5.3,19.7,42514.0,15.74023115024766,0.0,,3389.0
37177,2023,0.0,,False,5.1,21.4,46072.0,15.74023115024766,0.0,,3389.0
37179,2018,35.0,14.836292114,False,3.5,7.0,80428.0,30.621511682906068,20.0,8.477881208,226694.0
37179,2019,29.0,12.090436465,False,3.5,7.3,86138.0,30.621511682906068,25.0,10.422790056,231053.0
37179,2020,41.0,16.764664993,False,5.9,7.0,90920.0,24.16361984871499,17.0,,235767.0
37179,2021,52.0,21.34226425,False,4.0,7.7,87553.0,24.16361984871499,19.0,,235699.0
37179,2022,51.0,20.476171357,False,3.2,7.1,95079.0,24.16361984871499,33.0,13.249287349,240109.0
37179,2023,53.0,20.666635472,False,3.0,8.4,98776.0,24.16361984871499,26.0,10.138349477,240109.0
37181,2018,0.0,,True,5.9,26.3,40263.0,-24.513190168694003,,,44482.0
37181,2019,13.0,,False,5.7,18.5,40450.0,-24.513190168694003,,,44479.0
37181,2020,19.0,,False,10.0,21.3,41935.0,-19.23901138149435,,,44614.0
37181,2021,21.0,49.780727747,False,7.9,20.8,45557.0,-19.23901138149435,,,42650.0
37181,2022,22.0,52.209407186,False,5.9,20.1,49961.0,-19.23901138149435,,,42492.0
37181,2023,21.0,49.644216449,False,5.4,23.2,45408.0,-19.23901138149435,,,42492.0
37183,2018,119.0,10.89439305,False,3.5,8.4,80169.0,-20.21401604172668,108.0,9.887348314,1046558.0
37183,2019,109.0,9.804265485,False,3.4,8.0,84377.0,-20.21401604172668,109.0,9.804265485,1069079.0
37183,2020,189.0,16.692116993,False,6.3,7.4,88763.0,-26.453159868952092,91.0,8.036945219,1091662.0
37183,2021,228.0,19.822570605,False,4.1,9.4,91558.0,-26.453159868952092,100.0,8.694109914,1112883.0
37183,2022,227.0,19.318803664,False,3.1,7.5,97099.0,-26.453159868952092,132.0,11.233841778,1132103.0
37183,2023,175.0,14.70248472,False,3.0,7.2,103084.0,-26.453159868952092,125.0,10.5017748,1132103.0
37185,2018,0.0,,True,6.0,19.8,38430.0,-32.503556187766705,,,20033.0
37185,2019,0.0,,True,5.6,21.7,37027.0,-32.503556187766705,,,19898.0
37185,2020,11.0,,False,9.7,22.8,42808.0,-25.726221704070724,,,19746.0
37185,2021,0.0,,True,7.8,19.9,44794.0,-25.726221704070724,,,18889.0
37185,2022,0.0,,True,6.4,20.7,47170.0,-25.726221704070724,,,18803.0
37185,2023,0.0,,True,5.4,20.3,47866.0,-25.726221704070724,,,18803.0
37187,2018,0.0,,True,6.0,21.1,36042.0,-15.344687753446877,0.0,,12156.0
37187,2019,0.0,,True,5.7,21.3,40157.0,-15.344687753446877,0.0,,11922.0
37187,2020,0.0,,True,8.0,24.3,38704.0,-9.91136180499597,,,11788.0
37187,2021,0.0,,True,7.0,20.7,42582.0,-9.91136180499597,,,11183.0
37187,2022,0.0,,True,5.1,21.1,46072.0,-9.91136180499597,0.0,,11051.0
37187,2023,0.0,,True,4.8,22.6,47239.0,-9.91136180499597,,,11051.0
37189,2018,0.0,,True,3.6,21.2,48489.0,-1.4707353676838435,,,54117.0
37189,2019,0.0,,True,3.4,21.4,51630.0,-1.4707353676838435,12.0,,54925.0
37189,2020,13.0,,False,6.2,15.8,54004.0,-8.28988206083178,,,55669.0
37189,2021,0.0,,True,3.8,21.8,55183.0,-8.28988206083178,,,54077.0
37189,2022,12.0,,False,3.3,21.0,57888.0,-8.28988206083178,10.0,,54540.0
37189,2023,0.0,,True,3.0,18.6,62045.0,-8.28988206083178,,,54540.0
37191,2018,30.0,24.34116578,False,4.4,20.2,41572.0,11.38314032630354,14.0,,124002.0
37191,2019,37.0,30.04929709,False,4.1,18.6,45634.0,11.38314032630354,16.0,,123603.0
37191,2020,35.0,28.233320158,False,6.3,14.9,52906.0,11.693105497236084,10.0,,123785.0
37191,2021,38.0,32.524500364,False,5.2,18.7,49955.0,11.693105497236084,12.0,,117692.0
37191,2022,28.0,23.873267057,False,4.1,18.0,55635.0,11.693105497236084,23.0,19.610183654,117480.0
37191,2023,32.0,26.961899466,False,3.7,17.1,56313.0,11.693105497236084,21.0,17.693746524,117480.0
37193,2018,20.0,29.172805111,False,3.8,18.9,44080.0,54.68430470347647,15.0,,68460.0
37193,2019,20.0,29.234637198,False,4.0,15.2,45250.0,54.68430470347647,16.0,,68469.0
37193,2020,18.0,,False,6.7,14.4,46830.0,56.620425195962326,11.0,,68341.0
37193,2021,26.0,39.510075069,False,4.9,17.1,47891.0,56.620425195962326,,,66335.0
37193,2022,27.0,41.043414812,False,3.9,19.1,48229.0,56.620425195962326,16.0,,66125.0
37193,2023,24.0,36.35647524,False,3.7,16.3,50848.0,56.620425195962326,13.0,,66125.0
37195,2018,14.0,,False,6.2,21.1,44015.0,-5.590664743673791,,,81336.0
37195,2019,22.0,26.894536742,False,5.7,21.5,42414.0,-5.590664743673791,,,81435.0
37195,2020,24.0,29.275790141,False,8.7,21.2,44089.0,-2.8795875782496623,12.0,,81579.0
37195,2021,38.0,48.488560528,False,6.8,18.8,48777.0,-2.8795875782496623,14.0,,78844.0
37195,2022,29.0,36.966691736,False,5.2,19.7,51535.0,-2.8795875782496623,13.0,,78667.0
37195,2023,46.0,58.249968342,False,4.9,18.8,52620.0,-2.8795875782496623,16.0,,78667.0
37197,2018,15.0,,False,3.4,13.0,49070.0,60.82614616432138,,,37665.0
37197,2019,0.0,,True,3.4,13.9,50929.0,60.82614616432138,,,37602.0
37197,2020,16.0,,False,7.0,12.1,53154.0,61.085177935049934,,,37589.0
37197,2021,16.0,,False,4.3,12.7,56547.0,61.085177935049934,,,37198.0
37197,2022,19.0,,False,3.4,12.1,61464.0,61.085177935049934,11.0,,37280.0
37197,2023,21.0,55.593794674,False,3.1,12.9,61626.0,61.085177935049934,10.0,,37280.0
37199,2018,0.0,,True,3.6,17.8,44756.0,32.01807228915662,,,17667.0
37199,2019,0.0,,False,3.7,14.2,47664.0,32.01807228915662,,,17760.0
37199,2020,0.0,,True,6.5,14.9,48662.0,33.720930232558146,,,17870.0
37199,2021,0.0,,True,4.4,17.4,46299.0,33.720930232558146,,,18357.0
37199,2022,0.0,,True,3.6,14.8,54455.0,33.720930232558146,,,18538.0
37199,2023,0.0,,True,3.1,15.9,54913.0,33.720930232558146,,,18538.0
38001,2018,0.0,,False,1.9,10.4,53162.0,56.89655172413793,,,2351.0
38001,2019,0.0,,False,1.9,10.7,55880.0,56.89655172413793,0.0,,2311.0
38001,2020,0.0,,False,3.6,10.8,50673.0,56.97399527186761,0.0,,2271.0
38001,2021,0.0,,False,2.9,12.0,56364.0,56.97399527186761,,,2237.0
38001,2022,0.0,,False,2.0,12.5,57593.0,56.97399527186761,,,2190.0
38001,2023,0.0,,False,1.8,11.8,58192.0,56.97399527186761,0.0,,2190.0
38003,2018,0.0,,True,2.5,12.3,54984.0,29.24775449101797,,,10836.0
38003,2019,0.0,,False,2.8,9.9,60689.0,29.24775449101797,,,10706.0
38003,2020,0.0,,True,3.7,9.9,52327.0,31.41060197663972,,,10592.0
38003,2021,0.0,,True,2.6,11.2,61111.0,31.41060197663972,,,10869.0
38003,2022,0.0,,False,2.1,11.5,67058.0,31.41060197663972,,,10826.0
38003,2023,0.0,,True,2.1,11.5,70559.0,31.41060197663972,,,10826.0
38005,2018,0.0,,True,3.6,30.8,42407.0,4.326205867727502,,,6886.0
38005,2019,0.0,,True,3.8,23.3,45709.0,4.326205867727502,,,6873.0
38005,2020,0.0,,True,6.6,24.2,51189.0,13.870474247832746,,,6860.0
38005,2021,0.0,,True,4.1,26.3,47080.0,13.870474247832746,,,6090.0
38005,2022,0.0,,True,2.8,25.3,56605.0,13.870474247832746,,,5960.0
38005,2023,0.0,,True,2.7,22.7,60632.0,13.870474247832746,,,5960.0
38007,2018,0.0,,False,2.6,9.0,76235.0,72.06611570247935,0.0,,946.0
38007,2019,0.0,,False,2.2,9.7,69528.0,72.06611570247935,0.0,,922.0
38007,2020,0.0,,False,3.7,10.0,76478.0,73.85826771653544,0.0,,886.0
38007,2021,0.0,,False,2.4,10.8,77375.0,73.85826771653544,0.0,,839.0
38007,2022,0.0,,False,1.8,10.0,85947.0,73.85826771653544,0.0,,839.0
38007,2023,0.0,,False,1.7,10.5,82565.0,73.85826771653544,,,839.0
38009,2018,0.0,,False,3.1,11.6,59161.0,50.31482541499713,,,6589.0
38009,2019,0.0,,False,3.0,9.7,62904.0,50.31482541499713,,,6502.0
38009,2020,0.0,,False,5.2,9.7,61841.0,50.5329876116393,,,6418.0
38009,2021,0.0,,False,3.9,11.2,67400.0,50.5329876116393,,,6442.0
38009,2022,0.0,,True,2.9,9.5,69351.0,50.5329876116393,,,6411.0
38009,2023,0.0,,False,2.4,10.8,74272.0,50.5329876116393,0.0,,6411.0
38011,2018,0.0,,False,1.7,8.7,62270.0,68.21488528259653,0.0,,3195.0
38011,2019,0.0,,False,1.5,8.0,65411.0,68.21488528259653,0.0,,3148.0
38011,2020,0.0,,True,3.3,8.9,67067.0,70.42848521424261,,,3091.0
38011,2021,0.0,,False,2.1,9.0,68253.0,70.42848521424261,0.0,,3024.0
38011,2022,0.0,,False,1.6,9.0,75386.0,70.42848521424261,0.0,,2975.0
38011,2023,0.0,,False,1.3,9.5,68434.0,70.42848521424261,0.0,,2975.0
38013,2018,0.0,,False,2.1,9.3,63261.0,73.76425855513308,0.0,,2213.0
38013,2019,0.0,,False,2.1,8.8,67545.0,73.76425855513308,0.0,,2182.0
38013,2020,0.0,,False,5.1,7.9,73567.0,74.19913419913419,0.0,,2142.0
38013,2021,0.0,,False,3.5,8.9,71492.0,74.19913419913419,,,2177.0
38013,2022,0.0,,False,1.9,9.6,75931.0,74.19913419913419,0.0,,2184.0
38013,2023,0.0,,False,1.6,9.0,79188.0,74.19913419913419,,,2184.0
38015,2018,0.0,,True,2.4,7.4,72277.0,45.12599262177202,17.0,,93737.0
38015,2019,10.0,,False,2.2,6.9,73565.0,45.12599262177202,12.0,,94793.0
38015,2020,11.0,,False,4.2,8.6,72170.0,40.1867869879613,19.0,,95509.0
38015,2021,17.0,,False,2.6,8.3,71980.0,40.1867869879613,16.0,,97895.0
38015,2022,18.0,,False,1.9,9.8,83111.0,40.1867869879613,13.0,,98443.0
38015,2023,17.0,,False,1.7,7.7,86521.0,40.1867869879613,14.0,,98443.0
38017,2018,18.0,,False,2.1,10.4,63885.0,10.461389985276108,32.0,17.629299896,174202.0
38017,2019,16.0,,False,1.9,11.4,63977.0,10.461389985276108,34.0,18.689225661,176975.0
38017,2020,20.0,10.875239255,False,4.2,9.7,61338.0,2.6820680278433073,24.0,13.050287106,179937.0
38017,2021,30.0,16.080445107,False,2.4,10.6,66351.0,2.6820680278433073,30.0,16.080445107,182992.0
38017,2022,32.0,16.603194039,False,1.7,11.8,70002.0,2.6820680278433073,39.0,20.235142736,186328.0
38017,2023,31.0,15.787168597,False,1.7,9.7,75477.0,2.6820680278433073,21.0,10.694533566,186328.0
38019,2018,0.0,,False,2.4,10.6,60314.0,43.918245264207386,0.0,,3824.0
38019,2019,0.0,,False,2.5,9.1,63484.0,43.918245264207386,,,3803.0
38019,2020,0.0,,False,3.3,8.5,54270.0,50.742574257425744,0.0,,3769.0
38019,2021,0.0,,False,2.5,8.0,65006.0,50.742574257425744,,,3725.0
38019,2022,0.0,,True,2.3,8.9,73221.0,50.742574257425744,,,3691.0
38019,2023,0.0,,False,2.2,9.2,80749.0,50.742574257425744,,,3691.0
38021,2018,0.0,,False,1.6,11.1,53286.0,46.24013294557541,,,4970.0
38021,2019,0.0,,False,1.7,10.6,57490.0,46.24013294557541,0.0,,4938.0
38021,2020,0.0,,False,3.2,10.2,60682.0,46.78217821782178,0.0,,4857.0
38021,2021,0.0,,False,2.2,11.2,55270.0,46.78217821782178,,,5013.0
38021,2022,0.0,,False,1.7,12.8,56326.0,46.78217821782178,0.0,,5003.0
38021,2023,0.0,,False,1.7,11.5,72643.0,46.78217821782178,,,5003.0
38023,2018,0.0,,False,1.2,10.0,58715.0,51.02543068088597,0.0,,2369.0
38023,2019,0.0,,False,1.3,10.8,61506.0,51.02543068088597,0.0,,2335.0
38023,2020,0.0,,False,3.1,10.7,64594.0,53.16139767054909,,,2289.0
38023,2021,0.0,,False,2.0,10.8,64646.0,53.16139767054909,0.0,,2196.0
38023,2022,0.0,,False,1.3,10.9,70513.0,53.16139767054909,0.0,,2195.0
38023,2023,0.0,,False,1.2,9.8,75310.0,53.16139767054909,0.0,,2195.0
38025,2018,0.0,,False,1.5,10.4,66383.0,62.99598751671868,,,4387.0
38025,2019,0.0,,False,1.5,9.8,75723.0,62.99598751671868,,,4395.0
38025,2020,0.0,,False,4.4,10.0,73722.0,68.81950384944398,,,4362.0
38025,2021,0.0,,False,2.7,11.0,75713.0,68.81950384944398,0.0,,4054.0
38025,2022,0.0,,True,1.3,11.4,82490.0,68.81950384944398,,,4049.0
38025,2023,0.0,,False,1.1,11.2,87618.0,68.81950384944398,,,4049.0
38027,2018,0.0,,False,4.6,10.6,51327.0,35.41835905767668,,,2313.0
38027,2019,0.0,,False,4.0,10.0,54465.0,35.41835905767668,,,2301.0
38027,2020,0.0,,False,4.5,11.2,54285.0,37.351308485329106,,,2262.0
38027,2021,0.0,,False,3.3,11.7,57277.0,37.351308485329106,,,2378.0
38027,2022,0.0,,False,2.8,11.6,58848.0,37.351308485329106,0.0,,2345.0
38027,2023,0.0,,False,2.6,11.5,66603.0,37.351308485329106,,,2345.0
38029,2018,0.0,,True,4.5,13.3,47976.0,73.80111055022716,0.0,,3352.0
38029,2019,0.0,,False,3.8,13.7,53073.0,73.80111055022716,0.0,,3310.0
38029,2020,0.0,,True,4.6,13.7,49972.0,74.71378795420607,,,3262.0
38029,2021,0.0,,False,3.8,13.4,55883.0,74.71378795420607,0.0,,3316.0
38029,2022,0.0,,True,4.1,12.2,60952.0,74.71378795420607,,,3297.0
38029,2023,0.0,,False,4.1,13.7,65012.0,74.71378795420607,,,3297.0
38031,2018,0.0,,False,2.4,8.7,58096.0,52.00698080279233,,,3290.0
38031,2019,0.0,,False,2.5,8.8,54917.0,52.00698080279233,,,3260.0
38031,2020,0.0,,False,3.3,7.9,63234.0,55.62429696287964,,,3231.0
38031,2021,0.0,,False,2.3,8.9,69364.0,55.62429696287964,0.0,,3396.0
38031,2022,0.0,,True,2.0,9.2,83156.0,55.62429696287964,0.0,,3388.0
38031,2023,0.0,,True,1.8,11.4,71345.0,55.62429696287964,0.0,,3388.0
38033,2018,0.0,,False,1.8,11.2,58075.0,72.83176593521421,0.0,,1882.0
38033,2019,0.0,,False,1.6,12.1,58370.0,72.83176593521421,0.0,,1845.0
38033,2020,0.0,,False,3.0,11.0,57596.0,71.53996101364523,0.0,,1796.0
38033,2021,0.0,,False,2.2,12.7,63973.0,71.53996101364523,,,1812.0
38033,2022,0.0,,False,1.6,14.8,64823.0,71.53996101364523,0.0,,1734.0
38033,2023,0.0,,False,1.6,11.7,59464.0,71.53996101364523,,,1734.0
38035,2018,0.0,,True,2.1,12.9,54311.0,18.076733080849657,18.0,,70400.0
38035,2019,0.0,,True,1.9,13.2,57388.0,18.076733080849657,,,70224.0
38035,2020,0.0,,True,4.4,12.7,55495.0,13.26122053600259,,,70243.0
38035,2021,15.0,,False,2.7,13.6,64804.0,13.26122053600259,10.0,,73101.0
38035,2022,10.0,,False,1.8,13.4,64914.0,13.26122053600259,15.0,,72927.0
38035,2023,0.0,,True,1.7,12.5,72369.0,13.26122053600259,12.0,,72927.0
38037,2018,0.0,,False,2.4,14.5,41295.0,66.8356263577118,,,2380.0
38037,2019,0.0,,True,2.1,14.9,41841.0,66.8356263577118,,,2353.0
38037,2020,0.0,,False,2.6,13.5,48063.0,67.92179580014482,,,2318.0
38037,2021,0.0,,False,2.2,17.3,48544.0,67.92179580014482,,,2351.0
38037,2022,0.0,,False,1.9,20.3,43988.0,67.92179580014482,,,2320.0
38037,2023,0.0,,False,1.6,16.3,51827.0,67.92179580014482,0.0,,2320.0
38039,2018,0.0,,False,2.1,9.2,54250.0,43.399209486166015,0.0,,2266.0
38039,2019,0.0,,False,2.2,9.5,56527.0,43.399209486166015,0.0,,2409.0
38039,2020,0.0,,False,2.8,9.6,53751.0,47.92,0.0,,2314.0
38039,2021,0.0,,False,2.3,10.7,59520.0,47.92,,,2242.0
38039,2022,0.0,,False,2.0,12.0,59332.0,47.92,0.0,,2309.0
38039,2023,0.0,,False,1.9,11.6,71071.0,47.92,0.0,,2309.0
38041,2018,0.0,,False,1.9,12.4,51455.0,68.05555555555556,0.0,,2576.0
38041,2019,0.0,,False,1.7,12.5,54600.0,68.05555555555556,0.0,,2547.0
38041,2020,0.0,,True,3.8,11.6,53222.0,68.21646341463415,,,2510.0
38041,2021,0.0,,False,2.7,14.4,54282.0,68.21646341463415,,,2502.0
38041,2022,0.0,,False,1.7,12.1,66192.0,68.21646341463415,0.0,,2477.0
38041,2023,0.0,,True,1.6,12.7,64506.0,68.21646341463415,,,2477.0
38043,2018,0.0,,False,4.0,14.5,45401.0,67.73255813953489,0.0,,2460.0
38043,2019,0.0,,False,3.7,14.1,50570.0,67.73255813953489,,,2466.0
38043,2020,0.0,,False,4.9,13.5,49386.0,68.08219178082192,0.0,,2468.0
38043,2021,0.0,,False,4.2,14.2,55020.0,68.08219178082192,0.0,,2397.0
38043,2022,0.0,,False,3.8,14.9,56951.0,68.08219178082192,,,2391.0
